1200 21 1
1200 149 1
1200 0 1
1200 1951 1
1200 4 1
1200 138 1
344 11 1
344 537 1
344 13 1
344 12 1
344 534 1
344 303 1
344 587 1
344 779 1
344 178 1
344 42 1
344 632 1
344 1345 1
344 1 1
344 2 1
344 4 1
344 127 1
344 505 1
344 160 1
344 955 1
344 85 1
345 60 1
345 132 1
345 65 1
345 66 1
345 174 1
345 27 1
345 1960 1
345 3 1
345 0 1
345 1298 1
345 2 1
345 1754 1
345 586 1
345 714 1
345 712 1
345 149 1
345 13 1
345 1979 1
345 16 1
345 18 1
345 57 1
345 840 1
345 50 1
345 1470 1
345 180 1
346 336 1
346 178 1
346 119 1
346 170 1
346 20 1
346 730 1
346 46 1
346 112 1
346 1 1
346 0 1
346 3 1
346 2 1
346 9 1
346 1561 1
346 188 1
346 1754 1
346 936 1
346 426 1
346 196 1
346 771 1
346 895 1
346 141 1
346 301 1
346 8 1
346 484 1
346 15 1
346 14 1
346 57 1
346 1476 1
347 11 1
347 25 1
347 9 1
347 428 1
347 437 1
347 526 1
347 192 1
347 0 1
347 3 1
347 63 1
347 73 1
347 165 1
347 1515 1
347 8 1
347 1754 1
347 237 1
340 308 1
340 959 1
340 20 1
340 635 1
340 465 1
340 57 1
340 765 1
340 0 1
340 1298 1
340 2 1
340 9 1
340 1049 1
341 1209 1
341 336 1
341 1778 1
341 172 1
341 959 1
341 27 1
341 23 1
341 46 1
341 29 1
341 871 1
341 1 1
341 0 1
341 3 1
341 321 1
341 1018 1
341 184 1
341 6 1
341 8 1
341 92 1
341 1399 1
341 209 1
341 38 1
341 243 1
341 387 1
341 102 1
341 268 1
341 220 1
341 847 1
341 10 1
341 12 1
341 1431 1
341 533 1
341 477 1
341 1516 1
342 24 1
342 12 1
342 1717 1
342 98 1
342 1964 1
342 1063 1
342 1536 1
342 447 1
342 43 1
342 1962 1
342 190 1
342 1 1
342 0 1
342 111 1
342 2 1
342 5 1
342 306 1
342 401 1
342 1248 1
342 73 1
342 1270 1
343 579 1
343 592 1
343 212 1
343 597 1
343 259 1
343 81 1
343 173 1
343 27 1
343 853 1
343 1429 1
343 743 1
343 874 1
343 28 1
343 161 1
343 1 1
343 0 1
343 2 1
343 9 1
343 203 1
343 465 1
343 445 1
343 1860 1
343 967 1
343 168 1
343 125 1
343 222 1
343 1026 1
343 37 1
343 1439 1
343 356 1
343 416 1
343 1513 1
348 1160 1
348 1221 1
348 575 1
348 274 1
348 395 1
348 139 1
348 230 1
348 641 1
348 27 1
348 21 1
348 22 1
348 49 1
348 210 1
348 3 1
348 1138 1
348 993 1
348 464 1
348 109 1
348 486 1
348 18 1
348 52 1
348 472 1
348 1008 1
349 886 1
349 232 1
349 24 1
349 27 1
349 21 1
349 0 1
349 1 1
349 1697 1
349 3 1
349 369 1
349 423 1
349 777 1
349 400 1
349 148 1
349 263 1
349 384 1
349 1284 1
349 14 1
349 16 1
349 1973 1
349 35 1
349 801 1
349 431 1
1653 151 1
1653 1602 1
1653 1496 1
298 73 1
298 1881 1
298 852 1
299 157 1
299 451 1
299 575 1
299 239 1
299 66 1
299 27 1
299 41 1
299 1 1
299 0 1
299 3 1
299 2 1
299 4 1
299 6 1
299 9 1
299 283 1
299 1754 1
299 1034 1
299 1178 1
299 1515 1
299 58 1
299 19 1
299 56 1
299 537 1
299 1102 1
299 803 1
299 478 1
299 516 1
296 579 1
296 133 1
296 118 1
296 27 1
296 20 1
296 21 1
296 876 1
296 1639 1
296 954 1
296 0 1
296 4 1
296 8 1
296 1754 1
296 78 1
296 300 1
296 1041 1
296 588 1
296 98 1
296 163 1
296 39 1
296 35 1
296 416 1
297 315 1
294 17 1
294 561 1
294 31 1
294 148 1
294 1697 1
294 2 1
294 89 1
294 517 1
294 1100 1
294 104 1
295 607 1
295 1641 1
295 21 1
295 48 1
295 57 1
295 1345 1
295 357 1
295 262 1
295 540 1
295 2 1
295 394 1
295 8 1
295 435 1
295 1463 1
295 480 1
292 579 1
292 600 1
292 1289 1
292 553 1
292 60 1
292 61 1
292 276 1
292 67 1
292 278 1
292 495 1
292 1712 1
292 27 1
292 43 1
292 1962 1
292 1 1
292 0 1
292 1298 1
292 2 1
292 5 1
292 402 1
292 184 1
292 9 1
292 186 1
292 1754 1
292 1405 1
292 426 1
292 584 1
292 142 1
292 324 1
292 206 1
292 300 1
292 305 1
292 615 1
292 1860 1
292 267 1
292 575 1
292 265 1
292 420 1
292 160 1
292 11 1
292 12 1
292 1245 1
292 1801 1
292 132 1
292 37 1
