0 1 1
0 2 1
0 3 1
0 5 1
0 6 1
0 7 1
0 9 1
0 10 1
0 11 1
0 12 1
0 13 1
0 14 1
0 15 1
0 16 1
0 17 1
0 19 1
0 20 1
0 21 1
0 22 1
0 23 1
0 24 1
0 25 1
0 26 1
0 27 1
0 28 1
0 29 1
0 30 1
0 31 1
0 32 1
0 33 1
0 34 1
0 35 1
0 36 1
0 37 1
0 38 1
0 40 1
0 42 1
0 43 1
0 44 1
0 45 1
0 46 1
0 47 1
0 48 1
0 49 1
0 50 1
0 51 1
0 52 1
0 53 1
0 54 1
0 56 1
0 58 1
0 59 1
0 60 1
0 63 1
0 65 1
0 66 1
0 67 1
0 68 1
0 69 1
0 70 1
0 71 1
0 72 1
0 73 1
0 74 1
0 75 1
0 77 1
0 78 1
0 79 1
0 80 1
0 83 1
0 84 1
0 85 1
0 86 1
0 87 1
0 88 1
0 89 1
0 90 1
0 91 1
0 93 1
0 94 1
0 95 1
0 96 1
0 97 1
0 98 1
0 99 1
0 102 1
0 103 1
0 104 1
0 105 1
0 106 1
0 107 1
0 108 1
0 110 1
0 111 1
0 112 1
0 113 1
0 116 1
0 118 1
0 120 1
0 121 1
0 124 1
0 126 1
0 127 1
0 129 1
0 131 1
0 134 1
0 135 1
0 137 1
0 138 1
0 144 1
0 145 1
0 146 1
0 147 1
0 148 1
0 150 1
0 151 1
0 153 1
0 155 1
0 156 1
0 158 1
0 159 1
0 161 1
0 164 1
0 165 1
0 167 1
0 168 1
0 169 1
0 170 1
0 173 1
0 175 1
0 176 1
0 178 1
0 180 1
0 182 1
0 183 1
0 184 1
0 186 1
0 187 1
0 188 1
0 189 1
0 190 1
0 191 1
0 193 1
0 196 1
0 199 1
0 202 1
0 203 1
0 209 1
0 211 1
0 212 1
0 220 1
0 226 1
0 229 1
0 231 1
0 234 1
0 235 1
0 237 1
0 238 1
0 240 1
0 241 1
0 242 1
0 244 1
0 246 1
0 252 1
0 253 1
0 255 1
0 257 1
0 259 1
0 261 1
0 263 1
0 264 1
0 265 1
0 266 1
0 267 1
0 268 1
0 272 1
0 274 1
0 276 1
0 277 1
0 278 1
0 282 1
0 285 1
0 286 1
0 287 1
0 288 1
0 291 1
0 292 1
0 294 1
0 297 1
0 298 1
0 301 1
0 302 1
0 310 1
0 311 1
0 316 1
0 317 1
0 325 1
0 328 1
0 329 1
0 331 1
0 335 1
0 336 1
0 337 1
0 338 1
0 340 1
0 345 1
0 347 1
0 349 1
0 353 1
0 356 1
0 357 1
0 359 1
0 360 1
0 362 1
0 364 1
0 373 1
0 374 1
0 378 1
0 380 1
0 381 1
0 383 1
0 384 1
0 388 1
0 390 1
0 395 1
0 397 1
0 398 1
0 402 1
0 403 1
0 404 1
0 406 1
0 407 1
0 409 1
0 410 1
0 414 1
0 416 1
0 430 1
0 433 1
0 436 1
0 440 1
0 441 1
0 449 1
0 450 1
0 456 1
0 458 1
0 459 1
0 461 1
0 463 1
0 466 1
0 467 1
0 469 1
0 471 1
0 474 1
0 485 1
0 487 1
0 489 1
0 490 1
0 493 1
0 498 1
0 500 1
0 503 1
0 504 1
0 506 1
0 511 1
0 514 1
0 516 1
0 523 1
0 525 1
0 531 1
0 532 1
0 535 1
0 536 1
0 539 1
0 541 1
0 542 1
0 549 1
0 551 1
0 555 1
0 562 1
0 563 1
0 574 1
0 580 1
0 591 1
0 593 1
0 598 1
0 599 1
0 601 1
0 603 1
0 608 1
0 610 1
0 611 1
0 612 1
0 614 1
0 619 1
0 622 1
0 624 1
0 635 1
0 638 1
0 640 1
0 648 1
0 654 1
0 659 1
0 664 1
0 670 1
0 673 1
0 674 1
0 675 1
0 680 1
0 685 1
0 686 1
0 688 1
0 690 1
0 693 1
0 697 1
0 706 1
0 709 1
0 715 1
0 717 1
0 723 1
0 728 1
0 730 1
0 733 1
0 747 1
0 755 1
0 757 1
0 758 1
0 766 1
0 769 1
0 779 1
0 790 1
0 791 1
0 792 1
0 802 1
0 803 1
0 805 1
0 806 1
0 808 1
0 810 1
0 814 1
0 817 1
0 818 1
0 820 1
0 821 1
0 824 1
0 833 1
0 836 1
0 840 1
0 846 1
0 847 1
0 849 1
0 854 1
0 856 1
0 860 1
0 862 1
0 872 1
0 876 1
0 878 1
0 887 1
0 895 1
0 896 1
0 898 1
0 899 1
0 905 1
0 910 1
0 912 1
0 918 1
0 926 1
0 927 1
0 933 1
0 935 1
0 947 1
0 948 1
0 962 1
0 968 1
0 975 1
0 998 1
0 1000 1
0 1012 1
0 1024 1
0 1025 1
0 1047 1
0 1048 1
0 1069 1
0 1073 1
0 1082 1
0 1087 1
0 1094 1
0 1102 1
0 1115 1
0 1144 1
0 1148 1
0 1161 1
0 1162 1
0 1177 1
0 1186 1
0 1201 1
0 1206 1
0 1207 1
0 1208 1
0 1222 1
0 1245 1
0 1247 1
0 1250 1
0 1251 1
0 1286 1
0 1322 1
0 1344 1
0 1348 1
0 1353 1
0 1358 1
0 1359 1
0 1374 1
0 1375 1
0 1382 1
0 1417 1
0 1418 1
0 1443 1
0 1451 1
0 1455 1
0 1473 1
0 1476 1
0 1480 1
0 1483 1
0 1491 1
0 1508 1
0 1520 1
0 1527 1
0 1533 1
0 1537 1
0 1573 1
0 1580 1
0 1594 1
0 1595 1
0 1616 1
0 1640 1
0 1653 1
0 1657 1
0 1658 1
0 1659 1
0 1664 1
0 1666 1
0 1687 1
0 1711 1
0 1715 1
0 1721 1
0 1742 1
0 1748 1
0 1763 1
0 1764 1
0 1779 1
0 1787 1
0 1798 1
0 1805 1
0 1809 1
0 1810 1
0 1845 1
0 1846 1
0 1867 1
0 1871 1
0 1894 1
0 1944 1
0 1982 1
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
1 14 1
1 15 1
1 16 1
1 17 1
1 19 1
1 20 1
1 21 1
1 22 1
1 23 1
1 24 1
1 26 1
1 27 1
1 28 1
1 29 1
1 30 1
1 31 1
1 32 1
1 33 1
1 34 1
1 35 1
1 36 1
1 37 1
1 38 1
1 39 1
1 40 1
1 41 1
1 42 1
1 43 1
1 44 1
1 45 1
1 46 1
1 47 1
1 48 1
1 49 1
1 50 1
1 51 1
1 52 1
1 53 1
1 54 1
1 55 1
1 56 1
1 57 1
1 58 1
1 59 1
1 62 1
1 63 1
1 64 1
1 65 1
1 66 1
1 67 1
1 68 1
1 69 1
1 70 1
1 71 1
1 72 1
1 73 1
1 74 1
1 75 1
1 77 1
1 78 1
1 79 1
1 80 1
1 81 1
1 82 1
1 83 1
1 84 1
1 85 1
1 86 1
1 87 1
1 88 1
1 89 1
1 90 1
1 91 1
1 92 1
1 93 1
1 94 1
1 95 1
1 96 1
1 97 1
1 99 1
1 100 1
1 101 1
1 102 1
1 103 1
1 104 1
1 105 1
1 106 1
1 107 1
1 108 1
1 109 1
1 110 1
1 111 1
1 112 1
1 113 1
1 114 1
1 116 1
1 117 1
1 118 1
1 119 1
1 120 1
1 121 1
1 122 1
1 123 1
1 125 1
1 126 1
1 128 1
1 129 1
1 130 1
1 132 1
1 133 1
1 135 1
1 136 1
1 138 1
1 139 1
1 140 1
1 142 1
1 144 1
1 145 1
1 147 1
1 148 1
1 149 1
1 150 1
1 151 1
1 152 1
1 153 1
1 154 1
1 155 1
1 156 1
1 157 1
1 158 1
1 159 1
1 160 1
1 161 1
1 163 1
1 164 1
1 165 1
1 167 1
1 169 1
1 170 1
1 171 1
1 173 1
1 174 1
1 176 1
1 177 1
1 178 1
1 179 1
1 180 1
1 182 1
1 183 1
1 184 1
1 186 1
1 187 1
1 188 1
1 189 1
1 190 1
1 195 1
1 196 1
1 197 1
1 198 1
1 199 1
1 200 1
1 202 1
1 203 1
1 204 1
1 205 1
1 206 1
1 208 1
1 209 1
1 210 1
1 211 1
1 212 1
1 213 1
1 214 1
1 216 1
1 217 1
1 218 1
1 219 1
1 220 1
1 221 1
1 222 1
1 223 1
1 224 1
1 225 1
1 226 1
1 228 1
1 229 1
1 230 1
1 231 1
1 232 1
1 234 1
1 235 1
1 236 1
1 237 1
1 238 1
1 240 1
1 241 1
1 242 1
1 243 1
1 244 1
1 246 1
1 247 1
1 249 1
1 250 1
1 254 1
1 255 1
1 256 1
1 257 1
1 259 1
1 261 1
1 262 1
1 264 1
1 266 1
1 267 1
1 269 1
1 271 1
1 273 1
1 274 1
1 275 1
1 276 1
1 277 1
1 278 1
1 280 1
1 281 1
1 282 1
1 285 1
1 286 1
1 287 1
1 289 1
1 291 1
1 292 1
1 293 1
1 294 1
1 295 1
1 296 1
1 297 1
1 298 1
1 299 1
1 301 1
1 303 1
1 306 1
1 307 1
1 308 1
1 309 1
1 310 1
1 312 1
1 313 1
1 314 1
1 315 1
1 316 1
1 317 1
1 318 1
1 319 1
1 320 1
1 322 1
1 323 1
1 324 1
1 325 1
1 326 1
1 327 1
1 332 1
1 333 1
1 335 1
1 339 1
1 340 1
1 341 1
1 345 1
1 348 1
1 350 1
1 351 1
1 352 1
1 354 1
1 356 1
1 357 1
1 359 1
1 360 1
1 363 1
1 364 1
1 365 1
1 366 1
1 367 1
1 368 1
1 371 1
1 372 1
1 373 1
1 374 1
1 377 1
1 378 1
1 381 1
1 382 1
1 383 1
1 384 1
1 385 1
1 391 1
1 395 1
1 396 1
1 398 1
1 399 1
1 400 1
1 401 1
1 402 1
1 403 1
1 404 1
1 405 1
1 406 1
1 409 1
1 412 1
1 414 1
1 415 1
1 416 1
1 417 1
1 418 1
1 419 1
1 420 1
1 422 1
1 423 1
1 426 1
1 430 1
1 433 1
1 434 1
1 436 1
1 437 1
1 438 1
1 440 1
1 441 1
1 445 1
1 446 1
1 448 1
1 449 1
1 450 1
1 451 1
1 453 1
1 456 1
1 461 1
1 462 1
1 463 1
1 464 1
1 465 1
1 467 1
1 468 1
1 469 1
1 471 1
1 472 1
1 473 1
1 477 1
1 478 1
1 480 1
1 481 1
1 484 1
1 485 1
1 487 1
1 488 1
1 489 1
1 490 1
1 491 1
1 492 1
1 493 1
1 495 1
1 497 1
1 498 1
1 502 1
1 503 1
1 505 1
1 506 1
1 510 1
1 511 1
1 512 1
1 513 1
1 514 1
1 515 1
1 517 1
1 518 1
1 521 1
1 524 1
1 525 1
1 528 1
1 529 1
1 532 1
1 533 1
1 535 1
1 537 1
1 541 1
1 544 1
1 545 1
1 546 1
1 548 1
1 549 1
1 550 1
1 551 1
1 552 1
1 555 1
1 558 1
1 559 1
1 566 1
1 567 1
1 568 1
1 569 1
1 571 1
1 572 1
1 573 1
1 574 1
1 575 1
1 576 1
1 578 1
1 580 1
1 581 1
1 582 1
1 585 1
1 587 1
1 589 1
1 591 1
1 592 1
1 593 1
1 594 1
1 596 1
1 597 1
1 598 1
1 601 1
1 602 1
1 603 1
1 608 1
1 610 1
1 613 1
1 614 1
1 615 1
1 619 1
1 622 1
1 624 1
1 625 1
1 626 1
1 628 1
1 629 1
1 630 1
1 631 1
1 632 1
1 633 1
1 634 1
1 637 1
1 638 1
1 640 1
1 644 1
1 645 1
1 648 1
1 650 1
1 654 1
1 655 1
1 656 1
1 657 1
1 659 1
1 661 1
1 662 1
1 663 1
1 664 1
1 666 1
1 668 1
1 669 1
1 670 1
1 671 1
1 674 1
1 676 1
1 680 1
1 684 1
1 686 1
1 688 1
1 690 1
1 691 1
1 694 1
1 695 1
1 700 1
1 702 1
1 706 1
1 714 1
1 717 1
1 718 1
1 719 1
1 722 1
1 723 1
1 730 1
1 732 1
1 736 1
1 739 1
1 740 1
1 743 1
1 744 1
1 750 1
1 752 1
1 758 1
1 760 1
1 768 1
1 773 1
1 776 1
1 777 1
1 778 1
1 781 1
1 782 1
1 788 1
1 795 1
1 802 1
1 803 1
1 805 1
1 806 1
1 807 1
1 810 1
1 817 1
1 819 1
1 820 1
1 825 1
1 828 1
1 830 1
1 832 1
1 833 1
1 835 1
1 836 1
1 837 1
1 839 1
1 841 1
1 842 1
1 843 1
1 846 1
1 848 1
1 849 1
1 851 1
1 856 1
1 857 1
1 859 1
1 863 1
1 865 1
1 867 1
1 872 1
1 873 1
1 877 1
1 882 1
1 883 1
1 887 1
1 888 1
1 889 1
1 892 1
1 894 1
1 899 1
1 900 1
1 903 1
1 909 1
1 912 1
1 913 1
1 917 1
1 922 1
1 928 1
1 931 1
1 932 1
1 933 1
1 936 1
1 938 1
1 941 1
1 943 1
1 948 1
1 956 1
1 957 1
1 961 1
1 962 1
1 964 1
1 969 1
1 970 1
1 977 1
1 981 1
1 982 1
1 996 1
1 998 1
1 999 1
1 1001 1
1 1003 1
1 1006 1
1 1013 1
1 1014 1
1 1015 1
1 1019 1
1 1022 1
1 1025 1
1 1027 1
1 1030 1
1 1034 1
1 1040 1
1 1051 1
1 1053 1
1 1056 1
1 1061 1
1 1062 1
1 1065 1
1 1068 1
1 1070 1
1 1071 1
1 1072 1
1 1075 1
1 1077 1
1 1084 1
1 1086 1
1 1090 1
1 1099 1
1 1101 1
1 1107 1
1 1109 1
1 1111 1
1 1112 1
1 1115 1
1 1116 1
1 1122 1
1 1129 1
1 1136 1
1 1148 1
1 1151 1
1 1152 1
1 1154 1
1 1155 1
1 1161 1
1 1162 1
1 1167 1
1 1168 1
1 1176 1
1 1178 1
1 1180 1
1 1181 1
1 1182 1
1 1183 1
1 1186 1
1 1187 1
1 1196 1
1 1199 1
1 1201 1
1 1204 1
1 1238 1
1 1239 1
1 1241 1
1 1242 1
1 1250 1
1 1257 1
1 1258 1
1 1270 1
1 1276 1
1 1280 1
1 1281 1
1 1284 1
1 1286 1
1 1289 1
1 1291 1
1 1294 1
1 1306 1
1 1308 1
1 1309 1
1 1310 1
1 1315 1
1 1321 1
1 1328 1
1 1330 1
1 1334 1
1 1335 1
1 1344 1
1 1345 1
1 1347 1
1 1348 1
1 1358 1
1 1359 1
1 1365 1
1 1373 1
1 1374 1
1 1375 1
1 1379 1
1 1398 1
1 1405 1
1 1408 1
1 1418 1
1 1429 1
1 1432 1
1 1451 1
1 1455 1
1 1465 1
1 1467 1
1 1471 1
1 1483 1
1 1489 1
1 1492 1
1 1494 1
1 1510 1
1 1517 1
1 1536 1
1 1540 1
1 1543 1
1 1555 1
1 1572 1
1 1573 1
1 1578 1
1 1585 1
1 1589 1
1 1590 1
1 1594 1
1 1595 1
1 1601 1
1 1610 1
1 1618 1
1 1619 1
1 1624 1
1 1627 1
1 1629 1
1 1635 1
1 1637 1
1 1641 1
1 1643 1
1 1646 1
1 1648 1
1 1649 1
1 1653 1
1 1657 1
1 1658 1
1 1659 1
1 1661 1
1 1671 1
1 1673 1
1 1683 1
1 1687 1
1 1715 1
1 1716 1
1 1729 1
1 1738 1
1 1742 1
1 1744 1
1 1748 1
1 1760 1
1 1763 1
1 1764 1
1 1787 1
1 1799 1
1 1805 1
1 1809 1
1 1810 1
1 1811 1
1 1821 1
