0 1664 1
0 1921 1
0 107 1
0 1414 1
0 1543 1
0 324 1
0 10 1
0 395 1
0 578 1
0 16 1
0 344 1
0 384 1
0 1556 1
0 1557 1
0 1558 1
0 1732 1
0 282 1
0 1051 1
0 1053 1
0 414 1
0 1311 1
0 1696 1
0 1136 1
0 162 1
0 419 1
0 36 1
0 6 1
0 38 1
0 1576 1
0 1705 1
0 1706 1
0 135 1
0 1437 1
0 1073 1
0 1586 1
0 822 1
0 1465 1
0 954 1
0 828 1
0 1597 1
0 1854 1
0 704 1
0 1920 1
0 1988 1
0 1187 1
0 1607 1
0 1224 1
0 458 1
0 464 1
0 595 1
0 340 1
0 1365 1
0 1623 1
0 88 1
0 985 1
0 1242 1
0 987 1
0 220 1
0 1338 1
0 1158 1
0 608 1
0 272 1
0 995 1
0 1380 1
0 1084 1
0 1515 1
0 1006 1
0 1392 1
0 882 1
0 851 1
0 702 1
0 378 1
0 763 1
0 42 1
0 1518 1
1 1537 1
1 132 1
1 54 1
1 1223 1
1 1672 1
1 107 1
1 1580 1
1 109 1
1 1650 1
1 755 1
1 1109 1
1 1430 1
1 1465 1
1 446 1
1 479 1
2 1664 1
2 1921 1
2 107 1
2 1285 1
2 769 1
2 10 1
2 907 1
2 1676 1
2 531 1
2 1176 1
2 1058 1
2 420 1
2 294 1
2 1576 1
2 1194 1
2 1799 1
2 434 1
2 48 1
2 1713 1
2 1586 1
2 1460 1
2 1465 1
2 1338 1
2 829 1
2 1982 1
2 1988 1
2 1225 1
2 1588 1
2 595 1
2 340 1
2 1365 1
2 342 1
2 87 1
2 436 1
2 987 1
2 702 1
2 608 1
2 360 1
2 1515 1
2 680 1
2 851 1
2 1854 1
2 84 1
2 638 1
2 1109 1
3 887 1
3 1921 1
3 835 1
3 1251 1
3 107 1
3 882 1
3 1555 1
3 1399 1
3 1111 1
3 1855 1
4 1921 1
4 1156 1
4 1925 1
4 788 1
4 149 1
4 918 1
4 923 1
4 1311 1
4 1696 1
4 162 1
4 931 1
4 1194 1
4 44 1
4 430 1
4 72 1
4 434 1
4 698 1
4 61 1
4 1854 1
4 1345 1
4 1739 1
4 1988 1
4 1096 1
4 1355 1
4 205 1
4 718 1
4 1234 1
4 595 1
4 340 1
4 855 1
4 216 1
4 859 1
4 1758 1
4 1633 1
4 107 1
4 1901 1
4 753 1
4 1655 1
4 212 1
4 763 1
4 1661 1
5 1219 1
5 169 1
5 875 1
5 460 1
5 846 1
5 784 1
5 291 1
5 1914 1
6 769 1
6 898 1
6 107 1
6 517 1
6 262 1
6 647 1
6 1672 1
6 778 1
6 1027 1
6 1676 1
