0 1807 1
0 1 1
0 2 1
0 3 1
0 4 1
0 5 1
0 6 1
0 7 1
0 8 1
0 9 1
0 522 1
0 11 1
0 1036 1
0 13 1
0 14 1
0 15 1
0 16 1
0 17 1
0 18 1
0 19 1
0 532 1
0 21 1
0 22 1
0 23 1
0 24 1
0 26 1
0 175 1
0 427 1
0 30 1
0 1541 1
0 33 1
0 1570 1
0 1059 1
0 37 1
0 38 1
0 39 1
0 40 1
0 41 1
0 42 1
0 44 1
0 45 1
0 1071 1
0 48 1
0 49 1
0 50 1
0 53 1
0 55 1
0 56 1
0 57 1
0 1083 1
0 572 1
0 574 1
0 1600 1
0 65 1
0 578 1
0 579 1
0 1605 1
0 71 1
0 1292 1
0 74 1
0 1099 1
0 76 1
0 590 1
0 591 1
0 80 1
0 184 1
0 84 1
0 787 1
0 89 1
0 602 1
0 91 1
0 92 1
0 93 1
0 1119 1
0 546 1
0 97 1
0 99 1
0 101 1
0 103 1
0 104 1
0 105 1
0 109 1
0 111 1
0 515 1
0 114 1
0 115 1
0 116 1
0 117 1
0 119 1
0 124 1
0 126 1
0 686 1
0 128 1
0 129 1
0 1351 1
0 134 1
0 135 1
0 648 1
0 137 1
0 1164 1
0 1166 1
0 150 1
0 69 1
0 1177 1
0 154 1
0 1647 1
0 156 1
0 1050 1
0 295 1
0 1699 1
0 164 1
0 165 1
0 679 1
0 680 1
0 170 1
0 172 1
0 626 1
0 174 1
0 687 1
0 1714 1
0 696 1
0 699 1
0 189 1
0 1726 1
0 192 1
0 1217 1
0 194 1
0 197 1
0 201 1
0 34 1
0 1230 1
0 1231 1
0 208 1
0 722 1
0 35 1
0 213 1
0 216 1
0 1244 1
0 1245 1
0 1246 1
0 293 1
0 224 1
0 1232 1
0 742 1
0 178 1
0 234 1
0 1259 1
0 236 1
0 1264 1
0 241 1
0 242 1
0 723 1
0 1780 1
0 1269 1
0 281 1
0 554 1
0 725 1
0 1152 1
0 470 1
0 1799 1
0 264 1
0 1068 1
0 267 1
0 1804 1
0 269 1
0 557 1
0 273 1
0 1298 1
0 275 1
0 278 1
0 793 1
0 640 1
0 47 1
0 800 1
0 290 1
0 475 1
0 804 1
0 1829 1
0 1585 1
0 1322 1
0 1809 1
0 733 1
0 306 1
0 316 1
0 736 1
0 326 1
0 839 1
0 328 1
0 330 1
0 567 1
0 1870 1
0 336 1
0 337 1
0 339 1
0 654 1
0 569 1
0 517 1
0 862 1
0 1379 1
0 1381 1
0 362 1
0 1255 1
0 1901 1
0 12 1
0 367 1
0 1906 1
0 374 1
0 1400 1
0 380 1
0 893 1
0 382 1
0 1921 1
0 1174 1
0 391 1
0 393 1
0 151 1
0 908 1
0 1940 1
0 917 1
0 406 1
0 409 1
0 412 1
0 927 1
0 327 1
0 430 1
0 157 1
0 1457 1
0 73 1
0 1268 1
0 1486 1
0 445 1
0 959 1
0 448 1
0 968 1
0 969 1
0 462 1
0 463 1
0 163 1
0 469 1
0 1494 1
0 471 1
0 79 1
0 476 1
0 992 1
0 482 1
0 485 1
0 357 1
0 1513 1
0 1002 1
0 494 1
0 187 1
0 507 1
0 508 1
1 256 1
1 2 1
1 3 1
1 4 1
1 5 1
1 6 1
1 7 1
1 8 1
1 9 1
1 10 1
1 11 1
1 12 1
1 13 1
1 14 1
1 15 1
1 16 1
1 17 1
1 18 1
1 19 1
1 21 1
1 1558 1
1 23 1
1 24 1
1 516 1
1 538 1
1 75 1
1 28 1
1 30 1
1 31 1
1 33 1
1 1570 1
1 1059 1
1 36 1
1 37 1
1 1062 1
1 1063 1
1 42 1
1 555 1
1 44 1
1 45 1
1 46 1
1 559 1
1 48 1
1 49 1
1 50 1
1 563 1
1 52 1
1 53 1
1 567 1
1 56 1
1 57 1
1 1083 1
1 572 1
1 522 1
1 62 1
1 575 1
1 1600 1
1 1601 1
1 67 1
1 68 1
1 70 1
1 583 1
1 72 1
1 1292 1
1 74 1
1 241 1
1 76 1
1 77 1
1 78 1
1 591 1
1 81 1
1 82 1
1 1108 1
1 87 1
1 88 1
1 89 1
1 1452 1
1 93 1
1 94 1
1 1119 1
1 97 1
1 1635 1
1 100 1
1 1125 1
1 103 1
1 104 1
1 105 1
1 106 1
1 619 1
1 108 1
1 109 1
1 110 1
1 111 1
1 531 1
1 628 1
1 361 1
1 124 1
1 125 1
1 638 1
1 640 1
1 129 1
1 130 1
1 699 1
1 132 1
1 134 1
1 135 1
1 648 1
1 137 1
1 138 1
1 139 1
1 140 1
1 141 1
1 1166 1
1 144 1
1 536 1
1 658 1
1 147 1
1 1684 1
1 151 1
1 154 1
1 156 1
1 26 1
1 160 1
1 163 1
1 164 1
1 1642 1
1 680 1
1 169 1
1 683 1
1 172 1
1 173 1
1 174 1
1 176 1
1 712 1
1 1714 1
1 180 1
1 181 1
1 696 1
1 187 1
1 189 1
1 190 1
1 191 1
1 711 1
1 200 1
1 202 1
1 716 1
1 34 1
1 1231 1
1 208 1
1 210 1
1 35 1
1 214 1
1 731 1
1 1244 1
1 1245 1
1 1246 1
1 293 1
1 263 1
1 228 1
1 1254 1
1 178 1
1 233 1
1 234 1
1 1259 1
1 752 1
1 59 1
1 1779 1
1 756 1
1 547 1
1 247 1
1 252 1
1 1280 1
1 261 1
1 1799 1
1 556 1
1 1804 1
1 1447 1
1 1100 1
1 275 1
1 276 1
1 277 1
1 278 1
1 279 1
1 644 1
1 796 1
1 285 1
1 287 1
1 288 1
1 290 1
1 1316 1
1 1829 1
1 561 1
1 808 1
1 297 1
1 903 1
1 1324 1
1 813 1
1 303 1
1 136 1
1 306 1
1 309 1
1 311 1
1 315 1
1 316 1
1 832 1
1 834 1
1 326 1
1 329 1
1 333 1
1 336 1
1 338 1
1 1364 1
1 853 1
1 854 1
1 343 1
1 344 1
1 345 1
1 347 1
1 351 1
1 1888 1
1 1377 1
1 1379 1
1 230 1
1 360 1
1 1385 1
1 231 1
1 364 1
1 1682 1
1 957 1
1 573 1
1 1906 1
1 1171 1
1 373 1
1 375 1
1 660 1
1 380 1
1 893 1
1 524 1
1 917 1
1 897 1
1 386 1
1 235 1
1 439 1
1 65 1
1 905 1
1 396 1
1 1305 1
1 402 1
1 1429 1
1 1942 1
1 407 1
1 1092 1
1 923 1
1 927 1
1 240 1
1 753 1
1 688 1
1 1963 1
1 428 1
1 157 1
1 432 1
1 1457 1
1 946 1
1 1972 1
1 1461 1
1 73 1
1 443 1
1 956 1
1 586 1
1 447 1
1 1611 1
1 1270 1
1 454 1
1 969 1
1 458 1
1 1271 1
1 1996 1
1 589 1
1 465 1
1 1494 1
1 436 1
1 676 1
1 1498 1
1 475 1
1 478 1
1 61 1
1 484 1
1 1586 1
1 1276 1
1 1002 1
1 491 1
1 1362 1
1 496 1
1 505 1
1 510 1
1 341 1
2 3 1
2 4 1
2 5 1
2 6 1
2 7 1
2 1032 1
2 9 1
2 10 1
2 11 1
2 12 1
2 14 1
2 15 1
2 16 1
2 17 1
2 18 1
2 19 1
2 1558 1
2 23 1
2 538 1
2 28 1
2 29 1
2 30 1
2 31 1
2 32 1
2 33 1
2 1570 1
2 1059 1
2 36 1
2 39 1
2 40 1
2 41 1
2 42 1
2 263 1
2 44 1
2 45 1
2 558 1
2 48 1
2 8 1
2 1074 1
2 52 1
2 53 1
2 566 1
2 57 1
2 570 1
2 1083 1
2 60 1
2 573 1
2 63 1
2 64 1
2 65 1
2 66 1
2 67 1
2 68 1
2 438 1
2 71 1
2 72 1
2 73 1
2 74 1
2 76 1
2 77 1
2 591 1
2 1104 1
2 81 1
2 1537 1
2 526 1
2 86 1
2 1623 1
2 783 1
2 93 1
2 94 1
2 95 1
2 96 1
2 97 1
2 1634 1
2 101 1
2 529 1
2 188 1
2 106 1
2 619 1
2 109 1
2 110 1
2 79 1
2 190 1
2 1385 1
2 120 1
2 121 1
2 123 1
2 124 1
2 126 1
2 130 1
2 131 1
2 646 1
2 1159 1
2 648 1
2 1162 1
2 651 1
2 141 1
2 145 1
2 658 1
2 147 1
2 148 1
2 149 1
2 150 1
2 281 1
2 154 1
2 367 1
2 161 1
2 162 1
2 163 1
2 386 1
2 165 1
2 167 1
2 1192 1
2 169 1
2 170 1
2 689 1
2 1714 1
2 1204 1
2 181 1
2 696 1
2 698 1
2 699 1
2 1029 1
2 1726 1
2 1217 1
2 195 1
2 1221 1
2 204 1
2 34 1
2 720 1
2 1656 1
2 35 1
2 214 1
2 1240 1
2 548 1
2 1244 1
2 1245 1
2 1246 1
2 223 1
2 224 1
2 1488 1
2 226 1
2 227 1
2 1252 1
2 1765 1
2 743 1
2 1256 1
2 745 1
2 551 1
2 748 1
2 237 1
2 752 1
2 59 1
2 242 1
2 1267 1
2 756 1
2 246 1
2 248 1
2 250 1
2 764 1
2 254 1
2 1283 1
2 1799 1
2 300 1
2 1804 1
2 781 1
2 271 1
2 272 1
2 216 1
2 275 1
2 278 1
2 793 1
2 283 1
2 796 1
2 560 1
2 290 1
2 1829 1
2 811 1
2 1324 1
2 50 1
2 733 1
2 304 1
2 368 1
2 306 1
2 307 1
2 308 1
2 1502 1
2 1846 1
2 316 1
2 319 1
2 326 1
2 327 1
2 330 1
2 1870 1
2 335 1
2 336 1
2 339 1
2 228 1
2 346 1
2 348 1
2 349 1
2 898 1
2 1887 1
2 864 1
2 1379 1
2 868 1
2 357 1
2 546 1
2 572 1
2 365 1
2 1903 1
2 1392 1
2 1906 1
2 1395 1
2 372 1
2 377 1
2 1402 1
2 380 1
2 893 1
2 1600 1
2 1637 1
2 390 1
2 391 1
2 395 1
2 397 1
2 910 1
2 401 1
2 402 1
2 921 1
2 927 1
2 928 1
2 931 1
2 1122 1
2 1446 1
2 423 1
2 1604 1
2 426 1
2 1452 1
2 1457 1
2 577 1
2 586 1
2 966 1
2 455 1
2 1055 1
2 969 1
2 680 1
2 464 1
2 1494 1
2 985 1
2 1498 1
2 987 1
2 477 1
2 478 1
2 993 1
2 998 1
2 1001 1
2 1008 1
2 168 1
2 1019 1
2 1021 1
3 427 1
3 4 1
3 5 1
3 6 1
3 7 1
3 8 1
3 10 1
3 11 1
3 12 1
3 1538 1
3 14 1
3 15 1
3 16 1
3 17 1
3 18 1
3 19 1
3 23 1
3 24 1
3 538 1
3 1057 1
3 30 1
3 517 1
3 544 1
3 33 1
3 1570 1
3 1059 1
3 36 1
3 37 1
3 1062 1
3 39 1
3 552 1
3 41 1
3 554 1
3 44 1
3 45 1
3 46 1
3 48 1
3 49 1
3 563 1
3 53 1
3 56 1
3 57 1
3 1083 1
3 60 1
3 61 1
3 62 1
3 63 1
3 576 1
3 65 1
3 66 1
3 597 1
3 72 1
3 1292 1
3 74 1
3 76 1
3 81 1
3 1379 1
3 84 1
3 526 1
3 86 1
3 87 1
3 88 1
3 1119 1
3 96 1
3 1382 1
3 614 1
3 103 1
3 104 1
3 617 1
3 106 1
3 107 1
3 108 1
3 111 1
3 114 1
3 117 1
3 1385 1
3 1144 1
3 122 1
3 123 1
3 124 1
3 125 1
3 1151 1
3 128 1
3 129 1
3 648 1
3 137 1
3 650 1
3 651 1
3 653 1
3 142 1
3 145 1
3 147 1
3 148 1
3 661 1
3 150 1
3 663 1
3 26 1
3 1186 1
3 1699 1
3 164 1
3 454 1
3 680 1
3 169 1
3 1714 1
3 180 1
3 181 1
3 696 1
3 188 1
3 1726 1
3 1216 1
3 1217 1
3 198 1
3 199 1
3 1541 1
3 546 1
3 35 1
3 213 1
3 548 1
3 218 1
3 1244 1
3 1245 1
3 1246 1
3 1317 1
3 224 1
3 226 1
3 1251 1
3 550 1
3 178 1
3 232 1
3 749 1
3 241 1
3 242 1
3 690 1
3 249 1
3 1276 1
3 42 1
3 1790 1
3 1279 1
3 256 1
3 1282 1
3 1285 1
3 262 1
3 1799 1
3 1804 1
3 269 1
3 270 1
3 279 1
3 280 1
3 1308 1
3 798 1
3 1311 1
3 290 1
3 1829 1
3 295 1
3 297 1
3 1836 1
3 301 1
3 302 1
3 306 1
3 1502 1
3 826 1
3 315 1
3 316 1
3 1596 1
3 320 1
3 834 1
3 1550 1
3 839 1
3 840 1
3 333 1
3 336 1
3 338 1
3 346 1
3 347 1
3 348 1
3 314 1
3 1595 1
3 868 1
3 796 1
3 572 1
3 368 1
3 881 1
3 1906 1
3 258 1
3 1400 1
3 380 1
3 893 1
3 383 1
3 384 1
3 897 1
3 393 1
3 906 1
3 910 1
3 400 1
3 286 1
3 412 1
3 413 1
3 418 1
3 1450 1
3 1963 1
3 940 1
3 429 1
3 1457 1
3 435 1
3 955 1
3 450 1
3 963 1
3 620 1
3 969 1
3 247 1
3 460 1
3 1490 1
3 1494 1
3 474 1
3 475 1
3 477 1
3 478 1
3 485 1
3 486 1
3 490 1
3 1519 1
3 1010 1
3 766 1
3 511 1
3 426 1
3 509 1
3 85 1
4 5 1
4 6 1
4 7 1
4 8 1
4 10 1
4 11 1
4 1036 1
4 14 1
4 16 1
4 19 1
4 24 1
4 538 1
4 28 1
4 346 1
4 31 1
4 33 1
4 1570 1
4 1059 1
4 36 1
4 518 1
4 39 1
4 42 1
4 559 1
4 48 1
4 50 1
4 52 1
4 59 1
4 572 1
4 61 1
4 62 1
4 1600 1
4 578 1
4 68 1
4 71 1
4 1292 1
4 74 1
4 75 1
4 76 1
4 78 1
4 80 1
4 526 1
4 1111 1
4 1112 1
4 91 1
4 1119 1
4 1634 1
4 1126 1
4 107 1
4 111 1
4 114 1
4 115 1
4 116 1
4 1656 1
4 124 1
4 127 1
4 1152 1
4 130 1
4 131 1
4 135 1
4 648 1
4 141 1
4 654 1
4 1173 1
4 26 1
4 1699 1
4 164 1
4 167 1
4 683 1
4 177 1
4 1714 1
4 1207 1
4 696 1
4 186 1
4 699 1
4 189 1
4 705 1
4 198 1
4 712 1
4 1737 1
4 716 1
4 34 1
4 206 1
4 205 1
4 208 1
4 213 1
4 727 1
4 218 1
4 219 1
4 1245 1
4 1246 1
4 37 1
4 224 1
4 228 1
4 744 1
4 551 1
4 237 1
4 240 1
4 759 1
4 1273 1
4 764 1
4 256 1
4 1799 1
4 267 1
4 1804 1
4 278 1
4 1303 1
4 1305 1
4 730 1
4 798 1
4 290 1
4 1829 1
4 1322 1
4 302 1
4 303 1
4 1502 1
4 310 1
4 316 1
4 834 1
4 1347 1
4 1870 1
4 338 1
4 856 1
4 858 1
4 347 1
4 1379 1
4 1381 1
4 358 1
4 1897 1
4 1906 1
4 1907 1
4 374 1
4 892 1
4 747 1
4 1925 1
4 392 1
4 531 1
4 408 1
4 927 1
4 1457 1
4 73 1
4 953 1
4 586 1
4 969 1
4 972 1
4 1017 1
4 984 1
4 1498 1
4 478 1
4 481 1
4 491 1
4 1522 1
4 501 1
4 1529 1
4 1020 1
5 517 1
5 6 1
5 7 1
5 8 1
5 9 1
5 10 1
5 11 1
5 525 1
5 14 1
5 15 1
5 16 1
5 17 1
5 1283 1
5 529 1
5 21 1
5 24 1
5 25 1
5 538 1
5 539 1
5 540 1
5 29 1
5 30 1
5 1568 1
5 33 1
5 1570 1
5 1059 1
5 37 1
5 42 1
5 45 1
5 49 1
5 563 1
5 52 1
5 94 1
5 57 1
5 1809 1
5 61 1
5 64 1
5 66 1
5 67 1
5 1092 1
5 71 1
5 72 1
5 73 1
5 74 1
5 77 1
5 13 1
5 80 1
5 184 1
5 594 1
5 867 1
5 596 1
5 526 1
5 91 1
5 93 1
5 1630 1
5 609 1
5 101 1
5 103 1
5 617 1
5 1643 1
5 108 1
5 1133 1
5 113 1
5 114 1
5 116 1
5 122 1
5 123 1
5 637 1
5 126 1
5 128 1
5 132 1
5 133 1
5 648 1
5 1162 1
5 140 1
5 144 1
5 148 1
5 152 1
5 154 1
5 156 1
5 672 1
5 163 1
5 164 1
5 1703 1
5 1192 1
5 685 1
5 177 1
5 1714 1
5 695 1
5 696 1
5 1220 1
5 709 1
5 716 1
5 1738 1
5 204 1
5 205 1
5 208 1
5 210 1
5 723 1
5 212 1
5 216 1
5 1245 1
5 1246 1
5 735 1
5 226 1
5 178 1
5 1257 1
5 1883 1
5 125 1
5 755 1
5 245 1
5 246 1
5 247 1
5 248 1
5 1789 1
5 1795 1
5 470 1
5 1799 1
5 1804 1
5 270 1
5 785 1
5 792 1
5 793 1
5 294 1
5 298 1
5 1323 1
5 1324 1
5 306 1
5 51 1
5 313 1
5 316 1
5 1075 1
5 326 1
5 329 1
5 845 1
5 847 1
5 336 1
5 340 1
5 1878 1
5 233 1
5 1379 1
5 356 1
5 1381 1
5 1340 1
5 1902 1
5 1393 1
5 1906 1
5 745 1
5 1913 1
5 893 1
5 391 1
5 401 1
5 917 1
5 921 1
5 514 1
5 927 1
5 668 1
5 1963 1
5 952 1
5 1978 1
5 1469 1
5 782 1
5 969 1
5 459 1
5 468 1
5 1494 1
5 1496 1
5 1498 1
5 475 1
5 478 1
5 592 1
5 995 1
5 493 1
5 494 1
5 496 1
5 1704 1
5 501 1
6 7 1
6 8 1
6 9 1
6 10 1
6 11 1
6 526 1
6 15 1
6 16 1
6 1042 1
6 19 1
6 534 1
6 24 1
6 538 1
6 175 1
6 28 1
6 29 1
6 30 1
6 1541 1
6 33 1
6 1570 1
6 1059 1
6 36 1
6 1062 1
6 39 1
6 41 1
6 42 1
6 45 1
6 558 1
6 49 1
6 50 1
6 563 1
6 53 1
6 55 1
6 56 1
6 59 1
6 60 1
6 63 1
6 1600 1
6 66 1
6 67 1
6 71 1
6 1292 1
6 1098 1
6 80 1
6 81 1
6 84 1
6 88 1
6 603 1
6 95 1
6 96 1
6 610 1
6 101 1
6 104 1
6 115 1
6 117 1
6 118 1
6 119 1
6 633 1
6 125 1
6 639 1
6 642 1
6 1558 1
6 135 1
6 648 1
6 1161 1
6 1163 1
6 141 1
6 142 1
6 143 1
6 144 1
6 145 1
6 1684 1
6 281 1
6 26 1
6 1696 1
6 161 1
6 1699 1
6 676 1
6 171 1
